48235803	2
62391581	1
65537312	1
108004641	2
63964453	2
96556593	2
118490408	1
50332969	3
92276010	1
101188908	5
89654575	5
60468104	11
76895795	29
43627789	5
89130293	3
78120246	1
99091767	2
33031481	192
37779332	57
96470331	2
33555775	1
33555776	1
119839168	15
111150403	1
68683076	4
54932542	1
82838856	1
81265994	1
37750092	16
54624163	4
52981449	1
62915919	1
78120276	1
74974550	8
64312889	2
98567512	2
110626138	2
99616091	16
42468700	11
79032779	8
99616096	2
101060692	12
126879080	1
123733354	3
126879085	24
95812827	109
52430191	4
96470384	3
123733361	26
76547442	2
34604403	1
63440244	1
39322997	2
85527186	1
90178938	3
60642879	24
122684796	3
116916458	4
68158846	9
32507265	8
45614467	2
79693188	8
56100230	2
43517319	2
110626185	13
85460365	3
77285235	9
118368509	2
36085901	4
81266065	82
51381650	3
102323779	4
44041620	1
42468757	22
98043288	12
68683162	3
114820508	2
43953050	2
109053344	5
38273264	2
77596067	3
66061732	2
63440293	10
126354854	10
87033256	91
40371626	1
91227563	2
87557548	11
81790381	1
91751854	1
80217519	1
80217520	10
80217522	2
80217523	3
110247831	17
111150519	2
42642335	8
83887549	1
82520331	24
38274500	3
38798790	2
60294600	10
124081740	2
34080202	1
75498956	3
108004813	4
63964622	4
73487949	19
41043682	1
67634641	1
69378464	1
57673175	42
64488920	16
55576025	1
80741850	1
119014875	1
84936157	3
95421918	1
85984735	1
76547552	20
79779408	7
65013219	1
123209188	360
61707630	2
126354920	3
49284585	2
115344874	14
120063467	2
83363308	4
87118050	2
110626287	32
68683249	3
114296306	10
97080915	2
69731829	30
81266167	1
78120440	41
122508884	17
122160636	59
33555965	7
32507390	5
36263509	76
101713408	4
44566017	6
47885227	2
52954630	127
85460490	7
42205442	3
126965336	7
113247762	5
37661614	1
43517463	4
56100377	1
90179098	63
75499035	1
81790493	9
49284640	1
39847457	1
66797686	3
41944611	10
33556005	13
102762024	2
87557673	3
108973395	1
56624683	1
97519148	2
58833786	7
41944623	2
88081968	1
120587825	2
72353330	1
83536819	71
36001374	4
82839094	2
67634746	12
101189180	8
40894730	1
52954686	13
37226047	50
97519168	1
108004930	47
91227717	2
82314822	4
44389986	6
119014990	6
102762064	2
121636433	2
91227730	2
60642915	3
35653206	11
127052729	2
38798937	2
52865978	1
118490718	1
88606306	2
45614692	1
69731944	8
60294762	3
115168871	4
34168745	15
101815584	7
114820722	1
48236148	2
124782200	3
116917883	6
51906172	4
51906173	56
67110528	1
35653250	1
58721923	2
124257925	1
60819079	1
32768279	1
42993292	6
47885250	1
43942046	3
100664975	2
123733648	5
40894744	1
123498522	20
78644883	1
55576212	2
41944725	3
122160790	429
81264921	1
69207705	2
94373530	1
85460635	64
66322714	1
61343390	2
87033503	1
87033504	2
93410928	2
115869346	3
41156891	56
86509220	11
63440549	1
66147953	2
120587945	2
90179245	1
49284782	5
33031855	7
113772208	16
38710216	45
85460658	2
104335027	2
73402036	2
69029310	2
34080441	2
56529324	7
116393660	1
47885258	1
125916789	3
122684133	1
115081504	1
50857666	1
39323332	1
108005061	8
33031878	4
57149127	1
90179272	1
116304844	1
90179274	9
110626508	1
33031885	6
112744346	4
120151317	45
76379163	2
38448078	5
38274782	47
90179296	3
108529377	113
62392034	4
91752164	4
92276453	3
47885265	1
93497903	51
85985001	9
92800746	33
49283367	4
61867756	1
37750509	1
68159215	16
90703600	17
73313235	1
57149173	10
39847671	6
111225122	7
96995070	12
70256383	7
40896256	9
100140803	5
49284869	2
33031942	1
86958762	97
56361260	127
61766751	20
42469131	10
101917097	2
81073402	2
59246353	1
104859411	4
41855961	2
94897944	2
87557913	5
65013530	58
73402141	19
121636638	1
63169922	4
52953392	7
71304997	1
49284902	6
105383719	20
56100650	9
55052075	6
95907103	6
63440685	2
122260293	1
70256431	17
50857776	2
99092274	1
51906355	3
86509364	2
125306677	2
35001129	24
73402170	2
93760479	4
83887932	1
39847742	3
67554343	3
49284930	3
35129155	1
116393797	1
43517769	43
59246410	17
93325132	1
69905378	2
63965007	1
87557968	36
87709462	1
57673556	1
48236373	2
37115943	2
65013597	4
72877919	2
75585168	1
77596514	3
73662779	7
77072228	2
75314225	1
51906407	18
33556329	20
99580958	7
35826663	80
54527853	3
85460846	3
117442416	2
79693681	6
126355314	2
79870422	6
59770742	6
78645112	3
123033236	4
39029045	2
90179453	3
43924596	1
34080642	1
90703749	5
125593500	2
46139280	2
33032081	1
99092372	3
38274966	2
89655191	3
63965080	3
114032964	3
76196847	6
65013660	2
69732253	2
73184341	6
66586528	10
70256545	5
54264134	2
52955047	4
33556392	9
77596586	4
76536293	1
79342578	2
45615022	167
91550243	61
92800947	4
49809332	26
93325238	3
84672841	1
91228088	2
50457031	10
56100794	1
43517883	2
38799292	1
89655230	4
72353727	41
61167264	7
38275010	3
52955075	4
53479364	2
92711926	3
53565089	4
81057937	3
94373837	10
61055401	1
58722257	1
67635154	4
83973795	4
55576533	1
42469335	10
105383896	1
84412377	1
125306842	1
120588253	57
100665317	2
118138481	1
54003690	1
98043883	24
103386824	1
80742381	4
121730930	2
60819440	4
121112563	27
115869684	13
49285109	1
102762487	1
122685432	6
54176767	5
73926652	2
41420801	1
68159492	1
42729814	1
116393990	23
111151111	14
91752456	2
114296841	1
82839563	1
46139404	2
67635213	2
103286799	5
62392336	3
37226514	1
119015443	1
32331438	8
101361688	5
120064023	58
54528025	9
113770842	2
52955166	3
115869727	2
52516528	2
126879779	5
55576612	1
40372270	9
108529711	17
39847985	1
72119403	2
53479476	2
41945142	3
98568249	6
78121019	1
110102588	11
107481150	1
94983861	2
108005441	1
108529734	24
68883467	10
99964599	2
90142484	6
100665422	1
100665423	1
100665424	1
72878161	1
50333778	21
100665428	1
100665431	5
50858073	6
82051429	31
33032288	3
117442657	6
32508002	83
61868132	2
84412517	3
65013863	22
55377105	11
95158631	4
45090924	1
124782701	1
40372334	1
47712367	2
71305328	1
71829618	2
100141171	2
92276852	6
58791466	4
71305334	3
96471159	2
77072504	1
36702329	1
61343866	2
92685025	1
79169663	19
63965313	57
87033986	11
113508715	1
39323780	1
88082566	1
123994476	1
90704010	26
83799063	2
115345548	9
40896653	47
57149582	2
57149583	2
41550306	4
112724114	3
102236526	4
100665494	14
108005527	1
90527428	2
124782749	6
85985438	6
44566688	4
92974107	1
123209892	3
115345573	78
96471206	1
59235343	4
64489642	2
121637035	2
88606892	1
58722477	1
119015599	4
122685617	1
36702386	51
48761011	104
53125015	13
103197726	57
72878262	1
122685624	3
57149625	7
126664553	1
105908413	1
81791166	3
84672885	2
83888320	1
93849793	12
94374083	1
36702404	7
100665541	3
110627016	1
91120131	1
58198218	2
39323852	10
38275277	35
58722510	2
66148045	12
44042449	37
126355667	8
113248468	7
87558357	4
103286998	108
126355671	6
48236760	6
67635419	1
90179804	8
75499746	2
93849829	1
99092711	3
44042472	6
85721468	7
93819804	5
117442796	2
89053748	9
74099752	4
47712499	3
78121204	2
123209973	1
120064246	2
73313321	1
35129592	54
41655058	8
61868283	8
124258556	4
41421053	2
125831422	3
63002325	85
76548354	1
73926915	3
51906820	56
49809669	4
117967112	1
97692716	6
99803566	1
82839819	1
105908493	4
41945358	1
72876419	4
120408463	19
70256917	2
78645526	2
91752727	1
96995608	14
96471321	18
38275355	4
66062620	3
55052573	2
125052313	2
55576865	10
115345699	5
95422762	2
85461291	6
50858284	6
100645916	1
115904279	14
82315569	1
101189942	27
78121271	2
84061236	1
66586938	4
78119306	1
59246910	22
49755610	1
119540035	53
88211057	68
47712581	69
33556806	3
54004041	2
76024139	1
71822625	10
103022989	3
121547832	10
121525609	18
36178259	3
102762836	4
95947094	1
89131353	5
70862431	88
100750666	2
46139741	2
59143405	1
39409381	2
36702564	2
41421161	7
38799722	2
118278580	1
84412783	1
39848304	6
34605426	1
66755076	2
32803815	1
75499897	1
63441275	2
37751165	1
37692078	1
96995716	1
89655688	9
64507691	39
80742794	1
62392715	2
122685839	8
43518352	3
79694225	13
123550053	3
109401838	5
38799766	9
116918679	89
73402776	1
74886212	2
86857455	17
38799773	28
55576990	1
68684191	6
94110107	1
120588708	10
126355878	1
65538471	8
115870121	1
104335786	1
49285548	1
42994093	1
116394414	2
56625583	3
81267120	1
115345841	2
88607155	1
96399422	24
85721502	1
42994102	1
114297271	12
42994104	1
89655737	4
42994106	2
49207727	1
77597120	1
94898625	3
75499970	7
57149892	14
84148641	27
77597129	1
115642413	3
42118221	11
106432977	2
45615572	3
104335830	1
34081240	1
90704352	3
35701860	11
90180068	4
88607205	1
103287270	2
69732839	10
34081256	1
76024298	4
100139431	12
77566339	3
52955631	4
43254184	9
60819955	1
61344244	29
78788405	2
71305718	3
95422967	1
74975737	2
51907066	23
96471548	1
52953514	2
58938567	3
67635712	1
85985794	1
115345923	1
60819972	10
59157590	1
43518470	1
72614316	2
78645773	5
87034383	9
78645776	1
100665874	1
47712788	2
59247130	1
39059887	4
90704415	7
87558689	2
90704418	2
39496795	1
100665892	2
75000003	1
126356007	7
68684328	2
53479977	3
40372778	1
91753006	2
68160047	3
63965746	1
85985843	2
75500086	10
108851223	2
94374457	8
49285692	9
80742974	1
98044479	1
67111488	1
103722080	3
81791557	6
73402950	3
116918858	1
71830091	5
115345996	3
59681890	12
42469967	2
98987408	4
74451539	2
65014356	1
99388944	3
94374487	1
61868632	16
96471641	1
94374490	1
51483564	1
62917213	2
44042846	1
38275679	1
59070224	2
61868644	4
82750566	4
41945702	3
96995944	7
106168764	1
110627438	2
40897138	5
84937331	1
92544704	13
68856937	1
49441375	8
32508539	64
53299611	1
102238845	4
35654270	1
110974741	59
110799979	2
119016068	1
96995975	15
38199512	1
80218763	1
114909180	1
51563871	3
90380576	14
73927312	4
60457425	3
65014419	1
69733013	4
37751446	3
34605722	1
100666015	40
48097104	14
40372897	1
54528675	1
96455989	4
81267366	3
87558824	3
79694507	75
78645932	2
78121645	1
77597358	4
47188656	1
81267378	24
95423156	1
92362526	13
98042313	2
85461688	2
99617465	1
42817311	2
79694524	2
80743102	4
57674433	3
71692908	21
120588995	19
92277444	21
40283254	88
37751494	13
46140103	7
66063048	2
37751497	5
103811786	4
51907278	1
56101585	2
91753170	3
113773267	5
72354516	19
72354517	2
92277462	1
61344471	1
52640662	7
118314788	1
58723035	23
56101597	1
72354528	4
47188706	1
51383012	3
83711782	11
77597414	1
81791719	7
77597416	1
92801770	1
67111659	2
85461740	2
48237294	4
39848687	1
121637621	40
113249015	1
68160248	2
39848698	7
49720447	2
67111676	6
57150205	2
96280710	3
115346178	4
55053060	1
91228935	10
114011022	21
92801803	3
122602417	34
122161934	16
101714703	1
45091600	5
78121746	1
91228947	1
64490261	49
89566340	2
93850394	1
104860444	7
36703005	2
108530462	21
37661829	1
62917409	1
50858786	1
53480227	8
53480228	5
61344549	2
36703014	1
89741105	112
40450469	1
113249068	1
76455895	2
61623153	3
61868847	29
113159304	5
119540532	7
68420062	1
59771702	5
58198839	3
77597496	5
51383098	13
109579068	3
89656126	3
53404366	9
46664515	8
61127329	1
107481927	1
84413256	2
79864054	23
95683648	14
78646092	1
77668203	15
56101711	2
41945936	3
36178770	1
85461844	5
104860501	5
58198875	3
89656156	3
103526518	7
77070821	2
54004576	1
35946286	51
99093351	1
68160360	1
110103402	2
34081643	1
99093356	2
99093358	1
87559023	2
99093360	4
58458600	3
79694707	2
120589172	1
79694709	2
123645076	2
77944639	1
91229053	12
79604885	4
76024705	2
112200578	9
97520519	1
83341429	5
43518860	3
84671792	1
92801936	1
55400259	3
55053204	8
36703126	1
101190554	3
121637787	1
119016348	3
101714845	1
73750341	5
74536774	5
87559078	6
77597608	2
80653468	1
77073322	6
123210671	1
119363400	18
33557429	2
104190547	4
67636152	1
80740852	2
49810369	12
101728339	2
123219237	1
66587593	4
96281418	17
57674702	3
123210705	11
62518380	48
123210709	5
90440185	1
125103816	6
80041807	11
102239196	5
65539037	1
97520607	1
53480418	13
54004707	3
124259301	1
57674726	1
88607719	2
72354792	2
65539053	2
42255285	1
124781053	5
97520624	4
99231835	10
90180595	1
39324660	13
71830519	4
47713272	10
34081785	1
91476279	2
52431869	1
71830528	1
74451970	1
121810091	1
42994692	4
121984854	28
58723334	44
47713289	1
106581688	3
81843587	1
83886594	1
91753487	2
81267728	1
42994705	7
81267730	61
65014803	1
76549140	1
77597717	6
41536017	7
101188100	12
52956186	2
33033244	1
39769612	3
117967904	10
125349126	57
60296227	5
78646308	1
54542203	1
70257704	6
65539113	3
117967916	106
39496882	1
36703279	94
46140464	6
43519025	13
53823368	38
117967924	1
32508982	1
116395065	2
80303967	14
84937788	1
119013898	1
83274933	10
83889216	2
116395074	6
63966278	1
66063431	4
64490569	2
55577675	1
117443660	1
120589389	22
68160590	1
38276175	6
101190737	21
43519058	1
67112019	1
110627926	162
44043352	11
84413530	1
115870812	1
50334813	3
115886848	25
55400293	22
84077593	2
35127824	2
79170660	1
99617893	2
111149585	17
98045032	12
123323991	21
70257772	2
115346541	3
67112048	34
95740223	1
55577714	2
120586771	1
118492276	1
126880886	2
33033335	2
54004856	9
90702356	22
34081914	2
89132156	3
96996477	3
98045054	6
60296319	4
101190784	1
79694978	2
70216509	25
34081928	45
54089580	1
75498007	1
54469320	1
50506946	19
115346575	2
69209233	2
101715090	1
48393908	4
116919444	8
101715093	1
41946262	1
71830682	1
122162332	70
95947934	2
80391365	34
33033376	7
38617383	56
48762018	13
109838875	41
67636389	1
49286312	8
71246537	2
109055148	4
44128114	7
82840751	13
124259507	2
118492341	3
92277942	1
69119177	1
38800570	1
84235350	2
66063549	6
75401561	6
67213721	7
89656513	3
34606274	3
42642635	1
123210948	2
57150664	1
33557705	125
112200906	17
58325675	1
93326547	3
119540949	10
70257878	1
65539294	7
116395232	1
77073633	10
116919522	1
80219365	26
79371133	1
56626409	40
53480683	1
84413676	1
69733613	30
49286383	5
89132272	11
73047650	1
91753715	1
50859252	2
86857598	5
94134084	2
54120162	7
69209338	1
91753723	1
44849921	4
117964365	1
46664959	52
125832448	2
90123616	2
47189253	4
48322433	24
114557484	3
79695115	1
50859276	7
35215234	1
73403662	1
42994959	13
71830803	3
88608020	2
66063637	1
100139665	3
122686746	3
97957405	6
102239517	5
91753758	73
47713567	3
118492448	13
55577891	2
49074778	7
93592885	2
59772200	7
80041863	1
80743724	1
33554994	6
121113903	2
113773872	27
51383603	2
83365173	13
43519287	5
99093816	4
41946425	2
75410655	1
59008427	3
57049169	4
110628163	3
74452293	1
35130694	1
126356807	82
103772670	5
41946441	5
58199371	42
71435910	4
110628174	16
99301679	5
119016786	1
57675091	4
41946453	2
77598038	6
120065371	5
89409258	1
65539426	4
82316643	16
56626533	2
92278118	100
69209447	1
76291929	1
74976623	1
83589407	2
57150834	1
71689421	32
105909623	6
79695224	4
51383673	2
57150842	1
51907963	1
100142460	1
59247997	6
85986686	1
38098837	3
86510976	71
91753857	2
72879491	1
38360982	4
58723719	1
52432270	4
88083855	1
92824733	25
35655057	11
79170966	114
52432280	5
63442330	62
70167791	11
72879518	3
81792415	2
117231131	1
114957225	2
75500962	3
84413859	2
73403812	2
57611784	28
55578023	4
49286568	5
39325097	1
111557255	17
113773997	1
41637640	3
77944733	5
92802481	21
124259762	2
59682035	1
43519415	1
96472504	2
35130809	2
84413883	7
38800828	1
84413885	3
103288255	29
63788960	3
119384422	1
81268163	3
119541190	1
36001697	15
93851080	10
122946124	1
41422286	2
92802512	2
46665169	9
124344227	1
42444512	1
118839204	5
115346912	2
34082273	1
93959511	1
68594939	37
86417620	10
52956645	1
115871206	2
74187345	3
122686952	9
84938217	2
126881259	1
103527145	4
45875794	7
66588143	1
109579761	9
112201206	1
109579767	2
92278267	24
43519484	4
35655165	2
103989432	4
32509441	2
95879901	3
101985979	3
55053831	3
125715762	1
95424012	1
87559694	2
92278287	1
71306768	9
57150994	8
114615049	4
57150996	2
32324474	8
63177305	58
90181144	2
85824047	37
103110575	3
69733916	2
57410138	5
112725536	1
90181153	34
92802595	2
95424036	123
66588198	1
99618346	4
62393899	25
32509484	65
58723886	1
110625373	4
54529584	47
40196019	3
103812662	2
77598264	1
87035449	4
43519547	2
84938300	37
39849536	1
45875808	9
100666947	1
123638723	1
100666950	1
100666952	1
100666954	1
100666956	2
47189581	24
86511183	16
40898128	1
34606673	9
97032137	8
60296787	1
65015380	10
93851221	5
117968471	18
48568504	1
67148932	1
71306845	5
75501150	3
119017055	1
50335328	1
58723939	1
110800145	2
100666985	12
83889772	3
45092463	72
68420200	2
52956789	2
62915177	4
84414072	6
66588282	3
63966843	2
77074044	7
90181245	1
75934997	4
94375552	4
90705538	2
33033859	3
53481092	22
118492805	1
62393991	13
73404040	13
77245719	2
109055628	6
38276752	1
36703890	2
88954819	21
104337045	1
123428758	1
115031421	2
46137967	93
96490939	1
83365535	9
121638560	4
58720880	3
125308578	8
114298535	6
51908265	2
122509255	3
116392562	6
90136198	3
66064047	1
77598384	1
55578291	2
62918324	3
91754167	2
102764217	3
117444283	4
53481149	21
111152835	8
123735749	1
123735750	1
123735751	1
97521352	33
52432585	31
104861388	16
101191374	17
51992525	5
83889876	2
88608473	1
40345752	1
82838138	6
61869790	1
54923250	9
124784358	17
53079230	1
81527420	78
57675498	2
34606828	1
90702461	4
70258416	2
77074162	2
62616844	10
64491252	5
37399849	2
72355576	3
112395254	4
118389487	1
64491259	8
84414204	9
102764286	10
85627865	3
120065793	4
67808555	1
59248391	3
119541512	2
95595820	6
100969927	2
92802829	47
70782736	4
50335506	39
51643011	3
59772692	1
97168686	3
121114390	8
56102679	10
59157807	28
94899998	2
62128773	3
57699087	30
70258466	49
54529829	5
114437851	35
54177073	1
62565682	7
43079645	2
82488627	5
95424309	37
90705719	2
93327160	4
100142905	1
58724155	5
42995516	7
92537482	1
116395840	1
40898369	81
51384130	1
52167307	2
80744260	3
88084295	157
64298243	1
41946954	1
94900044	3
39849806	1
113250127	4
60297040	2
110104402	22
120590163	22
50859860	2
126881623	6
58199897	3
84938586	2
50792237	2
102240094	1
35655519	12
125308768	68
83365730	1
122163045	5
46665574	16
84414311	1
93851496	25
76958239	1
51180949	4
125833072	12
36179825	9
49811314	2
56627061	1
120590200	5
89657209	2
95948667	1
87560060	3
63967102	2
65015681	1
105910146	3
63442822	1
38276999	5
62918537	1
114823050	4
57151373	1
44652525	8
92278672	3
105910162	6
62918548	6
66994604	5
49287062	3
117444504	1
100314436	2
71307162	5
63967131	1
115310759	3
56627102	2
82841503	1
75323376	4
115344027	8
53481380	2
32681286	12
32856049	31
88128527	3
117968809	15
91298214	1
76550059	2
42840119	2
58724270	3
110628783	1
114298802	2
